ID,sexo,idade,gr_idade,situ_ocup
2057,Homem,40,"[30,60)",Ocupada
2058,Homem,56,"[30,60)",Inativa
2059,Homem,39,"[30,60)",Ocupada
2060,Homem,48,"[30,60)",Inativa
2061,Homem,59,"[30,60)",Ocupada
2062,Homem,47,"[30,60)",Ocupada
2063,Homem,33,"[30,60)",Ocupada
2064,Homem,35,"[30,60)",Inativa
2065,Homem,53,"[30,60)",Ocupada
2066,Homem,32,"[30,60)",Ocupada
2067,Homem,50,"[30,60)",Ocupada
2068,Homem,41,"[30,60)",Ocupada
2069,Homem,43,"[30,60)",Ocupada
2070,Homem,34,"[30,60)",Desocupada
2071,Homem,37,"[30,60)",Ocupada
2072,Homem,30,"[30,60)",Desocupada
2073,Homem,39,"[30,60)",Inativa
2074,Homem,50,"[30,60)",Inativa
2075,Homem,54,"[30,60)",Ocupada
2076,Homem,39,"[30,60)",Ocupada
2077,Homem,31,"[30,60)",Ocupada
2078,Homem,46,"[30,60)",Inativa
2079,Homem,55,"[30,60)",Inativa
2080,Homem,43,"[30,60)",Ocupada
2081,Homem,53,"[30,60)",Ocupada
2082,Homem,35,"[30,60)",Ocupada
2083,Homem,54,"[30,60)",Ocupada
2084,Homem,35,"[30,60)",Inativa
2085,Homem,43,"[30,60)",Ocupada
2086,Homem,51,"[30,60)",Inativa
2087,Homem,30,"[30,60)",Ocupada
2088,Homem,34,"[30,60)",Inativa
2089,Homem,42,"[30,60)",Ocupada
2090,Homem,56,"[30,60)",Inativa
2091,Homem,35,"[30,60)",Inativa
2092,Homem,51,"[30,60)",Inativa
2093,Homem,34,"[30,60)",Inativa
2094,Homem,46,"[30,60)",Ocupada
2095,Homem,34,"[30,60)",Inativa
2096,Homem,41,"[30,60)",Ocupada
2097,Homem,45,"[30,60)",Ocupada
2098,Homem,43,"[30,60)",Ocupada
2099,Homem,40,"[30,60)",Ocupada
2100,Homem,53,"[30,60)",Inativa
2101,Homem,32,"[30,60)",Ocupada
2102,Homem,58,"[30,60)",Ocupada
2103,Homem,34,"[30,60)",Ocupada
2104,Homem,54,"[30,60)",Ocupada
2105,Homem,30,"[30,60)",Desocupada
2106,Homem,43,"[30,60)",Ocupada
2107,Homem,41,"[30,60)",Desocupada
2108,Homem,58,"[30,60)",Ocupada
2109,Homem,32,"[30,60)",Ocupada
2110,Homem,42,"[30,60)",Ocupada
2111,Homem,38,"[30,60)",Inativa
2112,Homem,58,"[30,60)",Ocupada
2113,Homem,52,"[30,60)",Ocupada
2114,Homem,47,"[30,60)",Inativa
2115,Homem,36,"[30,60)",Ocupada
2116,Homem,42,"[30,60)",Ocupada
2117,Homem,30,"[30,60)",Desocupada
2118,Homem,35,"[30,60)",Ocupada
2119,Homem,40,"[30,60)",Ocupada
2120,Homem,50,"[30,60)",Ocupada
2121,Homem,40,"[30,60)",Ocupada
2122,Homem,35,"[30,60)",Ocupada
2123,Homem,36,"[30,60)",Desocupada
2124,Homem,43,"[30,60)",Ocupada
2125,Homem,36,"[30,60)",Inativa
2126,Homem,55,"[30,60)",Inativa
2127,Homem,43,"[30,60)",Inativa
2128,Homem,36,"[30,60)",Ocupada
2129,Homem,43,"[30,60)",Ocupada
2130,Homem,45,"[30,60)",Ocupada
2131,Homem,53,"[30,60)",Ocupada
2132,Homem,30,"[30,60)",Ocupada
2133,Homem,30,"[30,60)",Inativa
2134,Homem,43,"[30,60)",Ocupada
2135,Homem,51,"[30,60)",Ocupada
2136,Homem,30,"[30,60)",Inativa
2137,Homem,51,"[30,60)",Ocupada
2138,Homem,54,"[30,60)",Ocupada
2139,Homem,38,"[30,60)",Ocupada
2140,Homem,36,"[30,60)",Ocupada
2141,Homem,53,"[30,60)",Ocupada
2142,Homem,46,"[30,60)",Ocupada
2143,Homem,36,"[30,60)",Ocupada
2144,Homem,49,"[30,60)",Ocupada
2145,Homem,49,"[30,60)",Ocupada
2146,Homem,34,"[30,60)",Ocupada
2147,Homem,44,"[30,60)",Ocupada
2148,Homem,41,"[30,60)",Ocupada
2149,Homem,40,"[30,60)",Inativa
2150,Homem,39,"[30,60)",Ocupada
2151,Homem,53,"[30,60)",Ocupada
2152,Homem,53,"[30,60)",Ocupada
2153,Homem,36,"[30,60)",Ocupada
2154,Homem,34,"[30,60)",Ocupada
2155,Homem,58,"[30,60)",Ocupada
2156,Homem,39,"[30,60)",Ocupada
2157,Homem,53,"[30,60)",Ocupada
2158,Homem,44,"[30,60)",Ocupada
2159,Homem,48,"[30,60)",Inativa
2160,Homem,50,"[30,60)",Inativa
2161,Homem,39,"[30,60)",Ocupada
2162,Homem,45,"[30,60)",Inativa
2163,Homem,31,"[30,60)",Desocupada
2164,Homem,42,"[30,60)",Ocupada
2165,Homem,34,"[30,60)",Ocupada
2166,Homem,46,"[30,60)",Ocupada
2167,Homem,47,"[30,60)",Ocupada
2168,Homem,36,"[30,60)",Ocupada
2169,Homem,42,"[30,60)",Ocupada
2170,Homem,56,"[30,60)",Ocupada
2171,Homem,54,"[30,60)",Ocupada
2172,Homem,32,"[30,60)",Inativa
2173,Homem,34,"[30,60)",Ocupada
2174,Homem,51,"[30,60)",Ocupada
2175,Homem,30,"[30,60)",Ocupada
2176,Homem,43,"[30,60)",Ocupada
2177,Homem,40,"[30,60)",Ocupada
2178,Homem,43,"[30,60)",Ocupada
2179,Homem,52,"[30,60)",Inativa
2180,Homem,49,"[30,60)",Ocupada
2181,Homem,46,"[30,60)",Ocupada
2182,Homem,43,"[30,60)",Ocupada
2183,Homem,40,"[30,60)",Ocupada
2184,Homem,39,"[30,60)",Inativa
2185,Homem,33,"[30,60)",Desocupada
2186,Homem,48,"[30,60)",Ocupada
2187,Homem,42,"[30,60)",Inativa
2188,Homem,41,"[30,60)",Ocupada
2189,Homem,51,"[30,60)",Ocupada
2190,Homem,38,"[30,60)",Ocupada
2191,Homem,37,"[30,60)",Ocupada
2192,Homem,44,"[30,60)",Ocupada
2193,Homem,40,"[30,60)",Ocupada
2194,Homem,58,"[30,60)",Ocupada
2195,Homem,41,"[30,60)",Ocupada
2196,Homem,55,"[30,60)",Ocupada
2197,Homem,37,"[30,60)",Inativa
2198,Homem,45,"[30,60)",Inativa
2199,Homem,33,"[30,60)",Inativa
2200,Homem,43,"[30,60)",Ocupada
2201,Homem,50,"[30,60)",Inativa
2202,Homem,47,"[30,60)",Ocupada
2203,Homem,30,"[30,60)",Ocupada
2204,Homem,48,"[30,60)",Ocupada
2205,Homem,46,"[30,60)",Ocupada
2206,Homem,59,"[30,60)",Ocupada
2207,Homem,50,"[30,60)",Ocupada
2208,Homem,54,"[30,60)",Ocupada
2209,Homem,42,"[30,60)",Ocupada
2210,Homem,58,"[30,60)",Ocupada
2211,Homem,51,"[30,60)",Ocupada
2212,Homem,46,"[30,60)",Ocupada
2213,Homem,53,"[30,60)",Inativa
2214,Homem,45,"[30,60)",Ocupada
2215,Homem,41,"[30,60)",Ocupada
2216,Homem,49,"[30,60)",Inativa
2217,Homem,52,"[30,60)",Ocupada
2218,Homem,59,"[30,60)",Inativa
2219,Homem,49,"[30,60)",Ocupada
2220,Homem,59,"[30,60)",Ocupada
2221,Homem,56,"[30,60)",Ocupada
2222,Homem,35,"[30,60)",Ocupada
2223,Homem,56,"[30,60)",Ocupada
2224,Homem,33,"[30,60)",Ocupada
2225,Homem,32,"[30,60)",Ocupada
2226,Homem,57,"[30,60)",Inativa
2227,Homem,47,"[30,60)",Inativa
2228,Homem,44,"[30,60)",Ocupada
2229,Homem,39,"[30,60)",Ocupada
2230,Homem,49,"[30,60)",Inativa
2231,Homem,43,"[30,60)",Ocupada
2232,Homem,44,"[30,60)",Ocupada
2233,Homem,49,"[30,60)",Ocupada
2234,Homem,40,"[30,60)",Inativa
2235,Homem,59,"[30,60)",Ocupada
2236,Homem,57,"[30,60)",Desocupada
2237,Homem,36,"[30,60)",Ocupada
2238,Homem,49,"[30,60)",Ocupada
2239,Homem,39,"[30,60)",Ocupada
2240,Homem,49,"[30,60)",Ocupada
2241,Homem,32,"[30,60)",Desocupada
2242,Homem,40,"[30,60)",Ocupada
2243,Homem,44,"[30,60)",Inativa
2244,Homem,42,"[30,60)",Ocupada
2245,Homem,52,"[30,60)",Inativa
2246,Homem,47,"[30,60)",Inativa
2247,Homem,36,"[30,60)",Ocupada
2248,Homem,50,"[30,60)",Ocupada
2249,Homem,45,"[30,60)",Ocupada
2250,Homem,53,"[30,60)",Inativa
2251,Homem,54,"[30,60)",Ocupada
2252,Homem,55,"[30,60)",Ocupada
2253,Homem,39,"[30,60)",Inativa
2254,Homem,33,"[30,60)",Ocupada
2255,Homem,59,"[30,60)",Ocupada
2256,Homem,35,"[30,60)",Ocupada
2257,Homem,49,"[30,60)",Ocupada
2258,Homem,35,"[30,60)",Ocupada
2259,Homem,40,"[30,60)",Ocupada
2260,Homem,47,"[30,60)",Ocupada
2261,Homem,38,"[30,60)",Ocupada
2262,Homem,59,"[30,60)",Ocupada
2263,Homem,54,"[30,60)",Inativa
2264,Homem,45,"[30,60)",Ocupada
2265,Homem,32,"[30,60)",Ocupada
2266,Homem,32,"[30,60)",Ocupada
2267,Homem,35,"[30,60)",Desocupada
2268,Homem,59,"[30,60)",Inativa
2269,Homem,53,"[30,60)",Ocupada
2270,Homem,40,"[30,60)",Inativa
2271,Homem,42,"[30,60)",Ocupada
2272,Homem,36,"[30,60)",Ocupada
2273,Homem,34,"[30,60)",Ocupada
2274,Homem,46,"[30,60)",Ocupada
2275,Homem,59,"[30,60)",Inativa
2276,Homem,38,"[30,60)",Ocupada
2277,Homem,42,"[30,60)",Ocupada
2278,Homem,33,"[30,60)",Ocupada
2279,Homem,52,"[30,60)",Ocupada
2280,Homem,47,"[30,60)",Desocupada
2281,Homem,30,"[30,60)",Ocupada
2282,Homem,48,"[30,60)",Ocupada
2283,Homem,51,"[30,60)",Inativa
2284,Homem,51,"[30,60)",Ocupada
2285,Homem,36,"[30,60)",Ocupada
2286,Homem,50,"[30,60)",Ocupada
2287,Homem,34,"[30,60)",Ocupada
2288,Homem,42,"[30,60)",Ocupada
2289,Homem,44,"[30,60)",Ocupada
2290,Homem,47,"[30,60)",Ocupada
2291,Homem,53,"[30,60)",Inativa
2292,Homem,43,"[30,60)",Ocupada
2293,Homem,58,"[30,60)",Inativa
2294,Homem,35,"[30,60)",Ocupada
2295,Homem,30,"[30,60)",Ocupada
2296,Homem,33,"[30,60)",Ocupada
2297,Homem,54,"[30,60)",Ocupada
2298,Homem,51,"[30,60)",Inativa
2299,Homem,41,"[30,60)",Ocupada
2300,Homem,44,"[30,60)",Ocupada
2301,Homem,54,"[30,60)",Inativa
2302,Homem,42,"[30,60)",Ocupada
2303,Homem,48,"[30,60)",Desocupada
2304,Homem,39,"[30,60)",Ocupada
2305,Homem,31,"[30,60)",Ocupada
2306,Homem,56,"[30,60)",Ocupada
2307,Homem,35,"[30,60)",Ocupada
2308,Homem,48,"[30,60)",Ocupada
2309,Homem,32,"[30,60)",Ocupada
2310,Homem,45,"[30,60)",Desocupada
2311,Homem,52,"[30,60)",Ocupada
2312,Homem,31,"[30,60)",Inativa
2313,Homem,34,"[30,60)",Ocupada
2314,Homem,40,"[30,60)",Ocupada
2315,Homem,55,"[30,60)",Ocupada
2316,Homem,55,"[30,60)",Inativa
2317,Homem,31,"[30,60)",Desocupada
2318,Homem,48,"[30,60)",Ocupada
2319,Homem,51,"[30,60)",Ocupada
2320,Homem,49,"[30,60)",Ocupada
2321,Homem,35,"[30,60)",Inativa
2322,Homem,33,"[30,60)",Ocupada
2323,Homem,50,"[30,60)",Inativa
2324,Homem,47,"[30,60)",Ocupada
2325,Homem,52,"[30,60)",Ocupada
2326,Homem,45,"[30,60)",Desocupada
2327,Homem,41,"[30,60)",Ocupada
2328,Homem,55,"[30,60)",Inativa
2329,Homem,47,"[30,60)",Ocupada
2330,Homem,36,"[30,60)",Desocupada
2331,Homem,37,"[30,60)",Inativa
2332,Homem,53,"[30,60)",Ocupada
2333,Homem,52,"[30,60)",Ocupada
2334,Homem,57,"[30,60)",Ocupada
2335,Homem,37,"[30,60)",Inativa
2336,Homem,40,"[30,60)",Ocupada
2337,Homem,36,"[30,60)",Ocupada
2338,Homem,35,"[30,60)",Ocupada
2339,Homem,38,"[30,60)",Ocupada
2340,Homem,51,"[30,60)",Ocupada
2341,Homem,46,"[30,60)",Ocupada
2342,Homem,45,"[30,60)",Ocupada
2343,Homem,32,"[30,60)",Inativa
2344,Homem,58,"[30,60)",Ocupada
2345,Homem,39,"[30,60)",Ocupada
2346,Homem,32,"[30,60)",Ocupada
2347,Homem,59,"[30,60)",Ocupada
2348,Homem,44,"[30,60)",Ocupada
2349,Homem,57,"[30,60)",Ocupada
2350,Homem,53,"[30,60)",Inativa
2351,Homem,34,"[30,60)",Ocupada
2352,Homem,42,"[30,60)",Ocupada
2353,Homem,57,"[30,60)",Ocupada
2354,Homem,42,"[30,60)",Ocupada
2355,Homem,38,"[30,60)",Ocupada
2356,Homem,40,"[30,60)",Desocupada
2357,Homem,42,"[30,60)",Ocupada
2358,Homem,36,"[30,60)",Ocupada
2359,Homem,59,"[30,60)",Ocupada
2360,Homem,49,"[30,60)",Ocupada
2361,Homem,41,"[30,60)",Ocupada
2362,Homem,47,"[30,60)",Ocupada
2363,Homem,31,"[30,60)",Ocupada
2364,Homem,58,"[30,60)",Ocupada
2365,Homem,40,"[30,60)",Ocupada
2366,Homem,38,"[30,60)",Ocupada
2367,Homem,57,"[30,60)",Ocupada
2368,Homem,47,"[30,60)",Ocupada
2369,Homem,37,"[30,60)",Ocupada
2370,Homem,46,"[30,60)",Ocupada
2371,Homem,58,"[30,60)",Inativa
2372,Homem,31,"[30,60)",Desocupada
2373,Homem,44,"[30,60)",Ocupada
2374,Homem,48,"[30,60)",Ocupada
2375,Homem,36,"[30,60)",Inativa
2376,Homem,30,"[30,60)",Inativa
2377,Homem,49,"[30,60)",Inativa
2378,Homem,48,"[30,60)",Ocupada
2379,Homem,43,"[30,60)",Ocupada
2380,Homem,37,"[30,60)",Ocupada
2381,Homem,52,"[30,60)",Ocupada
2382,Homem,55,"[30,60)",Inativa
2383,Homem,57,"[30,60)",Inativa
2384,Homem,36,"[30,60)",Ocupada
2385,Homem,49,"[30,60)",Ocupada
2386,Homem,42,"[30,60)",Ocupada
2387,Homem,53,"[30,60)",Ocupada
2388,Homem,35,"[30,60)",Ocupada
2389,Homem,51,"[30,60)",Ocupada
2390,Homem,50,"[30,60)",Desocupada
2391,Homem,56,"[30,60)",Desocupada
2392,Homem,53,"[30,60)",Ocupada
2393,Homem,54,"[30,60)",Ocupada
2394,Homem,57,"[30,60)",Ocupada
2395,Homem,46,"[30,60)",Ocupada
2396,Homem,34,"[30,60)",Ocupada
2397,Homem,46,"[30,60)",Ocupada
2398,Homem,47,"[30,60)",Inativa
2399,Homem,34,"[30,60)",Ocupada
2400,Homem,37,"[30,60)",Ocupada
2401,Homem,41,"[30,60)",Ocupada
2402,Homem,43,"[30,60)",Inativa
2403,Homem,50,"[30,60)",Inativa
2404,Homem,38,"[30,60)",Ocupada
2405,Homem,44,"[30,60)",Inativa
2406,Homem,51,"[30,60)",Ocupada
2407,Homem,36,"[30,60)",Inativa
2408,Homem,43,"[30,60)",Ocupada
2409,Homem,44,"[30,60)",Ocupada
2410,Homem,36,"[30,60)",Ocupada
2411,Homem,36,"[30,60)",Ocupada
2412,Homem,41,"[30,60)",Inativa
2413,Homem,56,"[30,60)",Ocupada
2414,Homem,49,"[30,60)",Ocupada
2415,Homem,54,"[30,60)",Desocupada
2416,Homem,52,"[30,60)",Inativa
2417,Homem,37,"[30,60)",Inativa
2418,Homem,48,"[30,60)",Ocupada
2419,Homem,57,"[30,60)",Ocupada
2420,Homem,46,"[30,60)",Ocupada
2421,Homem,50,"[30,60)",Ocupada
2422,Homem,36,"[30,60)",Ocupada
2423,Homem,35,"[30,60)",Ocupada
2424,Homem,31,"[30,60)",Ocupada
2425,Homem,30,"[30,60)",Ocupada
2426,Homem,51,"[30,60)",Inativa
2427,Homem,48,"[30,60)",Ocupada
2428,Homem,30,"[30,60)",Inativa
2429,Homem,39,"[30,60)",Ocupada
2430,Homem,49,"[30,60)",Ocupada
2431,Homem,53,"[30,60)",Ocupada
2432,Homem,42,"[30,60)",Ocupada
2433,Homem,57,"[30,60)",Inativa
2434,Homem,33,"[30,60)",Ocupada
2435,Homem,54,"[30,60)",Ocupada
2436,Homem,44,"[30,60)",Desocupada
2437,Homem,53,"[30,60)",Ocupada
2438,Homem,30,"[30,60)",Ocupada
2439,Homem,50,"[30,60)",Desocupada
2440,Homem,50,"[30,60)",Ocupada
2441,Homem,50,"[30,60)",Ocupada
2442,Homem,40,"[30,60)",Ocupada
2443,Homem,56,"[30,60)",Ocupada
2444,Homem,47,"[30,60)",Inativa
2445,Homem,47,"[30,60)",Ocupada
2446,Homem,48,"[30,60)",Ocupada
2447,Homem,58,"[30,60)",Ocupada
2448,Homem,34,"[30,60)",Desocupada
2449,Homem,38,"[30,60)",Inativa
2450,Homem,40,"[30,60)",Inativa
2451,Homem,41,"[30,60)",Ocupada
2452,Homem,42,"[30,60)",Ocupada
2453,Homem,48,"[30,60)",Desocupada
2454,Homem,51,"[30,60)",Ocupada
2455,Homem,57,"[30,60)",Inativa
2456,Homem,49,"[30,60)",Desocupada
2457,Homem,33,"[30,60)",Ocupada
2458,Homem,47,"[30,60)",Ocupada
2459,Homem,44,"[30,60)",Ocupada
2460,Homem,30,"[30,60)",Desocupada
2461,Homem,53,"[30,60)",Ocupada
2462,Homem,50,"[30,60)",Ocupada
2463,Homem,35,"[30,60)",Ocupada
2464,Homem,35,"[30,60)",Ocupada
2465,Homem,42,"[30,60)",Ocupada
2466,Homem,35,"[30,60)",Ocupada
2467,Homem,40,"[30,60)",Ocupada
2468,Homem,49,"[30,60)",Ocupada
2469,Homem,38,"[30,60)",Inativa
2470,Homem,58,"[30,60)",Ocupada
2471,Homem,57,"[30,60)",Ocupada
2472,Homem,59,"[30,60)",Inativa
2473,Homem,30,"[30,60)",Inativa
2474,Homem,57,"[30,60)",Ocupada
2475,Homem,41,"[30,60)",Ocupada
2476,Homem,55,"[30,60)",Ocupada
2477,Homem,55,"[30,60)",Desocupada
2478,Homem,30,"[30,60)",Ocupada
2479,Homem,31,"[30,60)",Desocupada
2480,Homem,51,"[30,60)",Ocupada
2481,Homem,36,"[30,60)",Ocupada
2482,Homem,37,"[30,60)",Ocupada
2483,Homem,45,"[30,60)",Ocupada
2484,Homem,59,"[30,60)",Ocupada
2485,Homem,33,"[30,60)",Ocupada
2486,Homem,45,"[30,60)",Desocupada
2487,Homem,55,"[30,60)",Inativa
2488,Homem,57,"[30,60)",Inativa
2489,Homem,51,"[30,60)",Ocupada
2490,Homem,37,"[30,60)",Inativa
2491,Homem,37,"[30,60)",Inativa
2492,Homem,31,"[30,60)",Ocupada
2493,Homem,31,"[30,60)",Inativa
2494,Homem,33,"[30,60)",Desocupada
2495,Homem,31,"[30,60)",Desocupada
2496,Homem,43,"[30,60)",Ocupada
2497,Homem,31,"[30,60)",Ocupada
2498,Homem,43,"[30,60)",Ocupada
2499,Homem,38,"[30,60)",Ocupada
2500,Homem,44,"[30,60)",Inativa
2501,Homem,44,"[30,60)",Ocupada
2502,Homem,38,"[30,60)",Desocupada
2503,Homem,56,"[30,60)",Ocupada
2504,Homem,33,"[30,60)",Ocupada
2505,Homem,48,"[30,60)",Ocupada
2506,Homem,48,"[30,60)",Ocupada
2507,Homem,48,"[30,60)",Inativa
2508,Homem,45,"[30,60)",Ocupada
2509,Homem,41,"[30,60)",Ocupada
2510,Homem,40,"[30,60)",Inativa
2511,Homem,38,"[30,60)",Ocupada
2512,Homem,38,"[30,60)",Desocupada
2513,Homem,47,"[30,60)",Ocupada
2514,Homem,54,"[30,60)",Inativa
2515,Homem,54,"[30,60)",Inativa
2516,Homem,34,"[30,60)",Ocupada
2517,Homem,56,"[30,60)",Ocupada
2518,Homem,57,"[30,60)",Inativa
2519,Homem,39,"[30,60)",Ocupada
2520,Homem,41,"[30,60)",Ocupada
2521,Homem,31,"[30,60)",Ocupada
2522,Homem,31,"[30,60)",Inativa
2523,Homem,52,"[30,60)",Ocupada
2524,Homem,48,"[30,60)",Ocupada
2525,Homem,46,"[30,60)",Ocupada
2526,Homem,44,"[30,60)",Ocupada
2527,Homem,36,"[30,60)",Inativa
2528,Homem,41,"[30,60)",Inativa
2529,Homem,58,"[30,60)",Ocupada
2530,Homem,31,"[30,60)",Ocupada
2531,Homem,43,"[30,60)",Ocupada
2532,Homem,43,"[30,60)",Ocupada
2533,Homem,57,"[30,60)",Inativa
2534,Homem,56,"[30,60)",Inativa
2535,Homem,43,"[30,60)",Desocupada
2536,Homem,41,"[30,60)",Ocupada
2537,Homem,45,"[30,60)",Inativa
2538,Homem,32,"[30,60)",Ocupada
2539,Homem,48,"[30,60)",Inativa
2540,Homem,33,"[30,60)",Ocupada
2541,Homem,31,"[30,60)",Ocupada
2542,Homem,55,"[30,60)",Inativa
2543,Homem,43,"[30,60)",Ocupada
2544,Homem,43,"[30,60)",Ocupada
2545,Homem,40,"[30,60)",Ocupada
2546,Homem,36,"[30,60)",Ocupada
2547,Mulher,44,"[30,60)",Inativa
2548,Mulher,35,"[30,60)",Ocupada
2549,Mulher,40,"[30,60)",Ocupada
2550,Mulher,33,"[30,60)",Inativa
2551,Mulher,47,"[30,60)",Inativa
2552,Mulher,59,"[30,60)",Inativa
2553,Mulher,43,"[30,60)",Ocupada
2554,Mulher,31,"[30,60)",Desocupada
2555,Mulher,57,"[30,60)",Ocupada
2556,Mulher,34,"[30,60)",Ocupada
2557,Mulher,42,"[30,60)",Inativa
2558,Mulher,42,"[30,60)",Inativa
2559,Mulher,40,"[30,60)",Inativa
2560,Mulher,46,"[30,60)",Inativa
2561,Mulher,46,"[30,60)",Ocupada
2562,Mulher,37,"[30,60)",Inativa
2563,Mulher,57,"[30,60)",Inativa
2564,Mulher,32,"[30,60)",Inativa
2565,Mulher,42,"[30,60)",Inativa
2566,Mulher,34,"[30,60)",Ocupada
2567,Mulher,52,"[30,60)",Inativa
2568,Mulher,37,"[30,60)",Inativa
2569,Mulher,40,"[30,60)",Inativa
2570,Mulher,47,"[30,60)",Inativa
2571,Mulher,46,"[30,60)",Ocupada
2572,Mulher,44,"[30,60)",Inativa
2573,Mulher,46,"[30,60)",Inativa
2574,Mulher,55,"[30,60)",Inativa
2575,Mulher,35,"[30,60)",Inativa
2576,Mulher,53,"[30,60)",Inativa
2577,Mulher,42,"[30,60)",Ocupada
2578,Mulher,58,"[30,60)",Inativa
2579,Mulher,42,"[30,60)",Inativa
2580,Mulher,42,"[30,60)",Inativa
2581,Mulher,50,"[30,60)",Ocupada
2582,Mulher,51,"[30,60)",Desocupada
2583,Mulher,30,"[30,60)",Inativa
2584,Mulher,55,"[30,60)",Inativa
2585,Mulher,52,"[30,60)",Inativa
2586,Mulher,38,"[30,60)",Inativa
2587,Mulher,31,"[30,60)",Inativa
2588,Mulher,32,"[30,60)",Ocupada
2589,Mulher,58,"[30,60)",Inativa
2590,Mulher,33,"[30,60)",Ocupada
2591,Mulher,30,"[30,60)",Desocupada
2592,Mulher,35,"[30,60)",Inativa
2593,Mulher,46,"[30,60)",Ocupada
2594,Mulher,50,"[30,60)",Desocupada
2595,Mulher,50,"[30,60)",Inativa
2596,Mulher,44,"[30,60)",Ocupada
2597,Mulher,50,"[30,60)",Inativa
2598,Mulher,52,"[30,60)",Ocupada
2599,Mulher,41,"[30,60)",Inativa
2600,Mulher,32,"[30,60)",Ocupada
2601,Mulher,38,"[30,60)",Inativa
2602,Mulher,33,"[30,60)",Inativa
2603,Mulher,51,"[30,60)",Desocupada
2604,Mulher,51,"[30,60)",Inativa
2605,Mulher,33,"[30,60)",Inativa
2606,Mulher,58,"[30,60)",Ocupada
2607,Mulher,31,"[30,60)",Ocupada
2608,Mulher,31,"[30,60)",Ocupada
2609,Mulher,41,"[30,60)",Ocupada
2610,Mulher,37,"[30,60)",Inativa
2611,Mulher,53,"[30,60)",Inativa
2612,Mulher,51,"[30,60)",Ocupada
2613,Mulher,30,"[30,60)",Ocupada
2614,Mulher,57,"[30,60)",Inativa
2615,Mulher,35,"[30,60)",Ocupada
2616,Mulher,31,"[30,60)",Ocupada
2617,Mulher,44,"[30,60)",Desocupada
2618,Mulher,38,"[30,60)",Ocupada
2619,Mulher,44,"[30,60)",Ocupada
2620,Mulher,36,"[30,60)",Inativa
2621,Mulher,51,"[30,60)",Ocupada
2622,Mulher,48,"[30,60)",Inativa
2623,Mulher,35,"[30,60)",Ocupada
2624,Mulher,49,"[30,60)",Inativa
2625,Mulher,34,"[30,60)",Ocupada
2626,Mulher,34,"[30,60)",Inativa
2627,Mulher,55,"[30,60)",Ocupada
2628,Mulher,41,"[30,60)",Inativa
2629,Mulher,38,"[30,60)",Desocupada
2630,Mulher,53,"[30,60)",Inativa
2631,Mulher,33,"[30,60)",Desocupada
2632,Mulher,54,"[30,60)",Ocupada
2633,Mulher,34,"[30,60)",Ocupada
2634,Mulher,31,"[30,60)",Ocupada
2635,Mulher,38,"[30,60)",Inativa
2636,Mulher,53,"[30,60)",Inativa
2637,Mulher,46,"[30,60)",Ocupada
2638,Mulher,54,"[30,60)",Ocupada
2639,Mulher,40,"[30,60)",Desocupada
2640,Mulher,39,"[30,60)",Ocupada
2641,Mulher,48,"[30,60)",Inativa
2642,Mulher,38,"[30,60)",Inativa
2643,Mulher,37,"[30,60)",Ocupada
2644,Mulher,39,"[30,60)",Ocupada
2645,Mulher,51,"[30,60)",Inativa
2646,Mulher,35,"[30,60)",Ocupada
2647,Mulher,40,"[30,60)",Inativa
2648,Mulher,34,"[30,60)",Ocupada
2649,Mulher,52,"[30,60)",Ocupada
2650,Mulher,45,"[30,60)",Inativa
2651,Mulher,34,"[30,60)",Ocupada
2652,Mulher,45,"[30,60)",Inativa
2653,Mulher,47,"[30,60)",Inativa
2654,Mulher,41,"[30,60)",Inativa
2655,Mulher,39,"[30,60)",Ocupada
2656,Mulher,55,"[30,60)",Ocupada
2657,Mulher,37,"[30,60)",Inativa
2658,Mulher,52,"[30,60)",Ocupada
2659,Mulher,51,"[30,60)",Ocupada
2660,Mulher,33,"[30,60)",Ocupada
2661,Mulher,40,"[30,60)",Inativa
2662,Mulher,47,"[30,60)",Inativa
2663,Mulher,44,"[30,60)",Ocupada
2664,Mulher,57,"[30,60)",Inativa
2665,Mulher,58,"[30,60)",Ocupada
2666,Mulher,56,"[30,60)",Inativa
2667,Mulher,58,"[30,60)",Inativa
2668,Mulher,45,"[30,60)",Inativa
2669,Mulher,31,"[30,60)",Desocupada
2670,Mulher,33,"[30,60)",Inativa
2671,Mulher,59,"[30,60)",Ocupada
2672,Mulher,51,"[30,60)",Inativa
2673,Mulher,49,"[30,60)",Inativa
2674,Mulher,40,"[30,60)",Ocupada
2675,Mulher,33,"[30,60)",Inativa
2676,Mulher,42,"[30,60)",Desocupada
2677,Mulher,58,"[30,60)",Inativa
2678,Mulher,34,"[30,60)",Desocupada
2679,Mulher,40,"[30,60)",Ocupada
2680,Mulher,51,"[30,60)",Ocupada
2681,Mulher,35,"[30,60)",Ocupada
2682,Mulher,47,"[30,60)",Inativa
2683,Mulher,39,"[30,60)",Inativa
2684,Mulher,47,"[30,60)",Inativa
2685,Mulher,50,"[30,60)",Ocupada
2686,Mulher,57,"[30,60)",Inativa
2687,Mulher,36,"[30,60)",Inativa
2688,Mulher,47,"[30,60)",Inativa
2689,Mulher,45,"[30,60)",Ocupada
2690,Mulher,55,"[30,60)",Inativa
2691,Mulher,55,"[30,60)",Ocupada
2692,Mulher,55,"[30,60)",Inativa
2693,Mulher,32,"[30,60)",Ocupada
